,created_at,device,retweet_count,favorite_count,numerator,dog_name,type,p1,p1_conf
829,2016-05-13 00:56:32+00:00,iphone,1909,5961,9,NaN,None,polecat,0.185382
830,2016-05-12 01:40:42+00:00,iphone,2060,4737,10,Rooney,pupper,American_Staffordshire_terrier,0.810158
831,2016-05-11 15:59:50+00:00,iphone,1001,3377,11,Crystal,None,Eskimo_dog,0.682082
832,2016-05-11 01:44:07+00:00,iphone,1022,3704,11,Ziva,None,pug,0.341663
833,2016-05-11 00:43:55+00:00,iphone,1812,4695,6,Charles,None,hand_blower,0.296145
834,2016-05-10 02:05:03+00:00,iphone,1080,3903,11,NaN,None,doormat,0.359586
835,2016-05-10 01:00:58+00:00,iphone,367,1679,12,NaN,None,stone_wall,0.7582180000000001
836,2016-05-10 00:01:12+00:00,iphone,1198,3847,13,Stefan,None,kelpie,0.218408
837,2016-05-09 00:11:16+00:00,iphone,2227,5603,13,NaN,None,German_shepherd,0.829307
838,2016-05-08 00:59:46+00:00,iphone,306,1825,10,NaN,None,stone_wall,0.6061880000000001
839,2016-05-07 16:34:32+00:00,iphone,787,3052,11,Puff,None,Maltese_dog,0.95207
840,2016-05-07 01:37:30+00:00,iphone,1639,4525,13,NaN,None,Pembroke,0.939134
841,2016-05-07 00:59:55+00:00,iphone,650,2675,10,Flurpson,None,Saint_Bernard,0.48205
842,2016-05-06 18:33:34+00:00,iphone,1000,3212,8,Coleman,None,window_shade,0.594333
843,2016-05-06 02:24:02+00:00,iphone,1922,4747,10,Wallace,None,Siamese_cat,0.478278
844,2016-05-06 00:53:27+00:00,iphone,925,3589,12,"Enchilada (yes, that's her real name)",None,collie,0.266414
845,2016-05-05 02:21:37+00:00,iphone,1159,4156,11,Raymond,None,Newfoundland,0.255971
846,2016-05-05 01:35:26+00:00,iphone,1615,4406,12,all I want in my life,pupper,handkerchief,0.30296100000000004
847,2016-05-05 00:16:48+00:00,iphone,1060,3994,11,Rueben,pupper,cocker_spaniel,0.384559
848,2016-05-04 02:26:00+00:00,iphone,612,2869,12,Cilantro,None,Border_collie,0.462408
849,2016-05-03 23:42:26+00:00,iphone,1681,5681,13,NaN,doggo,Great_Pyrenees,0.457164
850,2016-05-03 15:46:33+00:00,iphone,1174,4326,10,NaN,pupper,Pomeranian,0.958834
851,2016-05-03 01:50:44+00:00,iphone,714,3227,11,NaN,pupper,toy_poodle,0.827469
852,2016-05-02 23:59:09+00:00,iphone,788,2961,9,NaN,None,bonnet,0.14644
853,2016-05-02 16:38:15+00:00,iphone,1337,3788,10,Karll,None,flat-coated_retriever,0.656463
854,2016-05-02 00:43:25+00:00,iphone,2339,6660,12,Sprout,None,teddy,0.821615
855,2016-05-01 21:32:40+00:00,iphone,1456,3706,10,Blitz,None,soft-coated_wheaten_terrier,0.5159189999999999
856,2016-05-01 17:38:46+00:00,iphone,969,3456,12,Bloop,None,miniature_pinscher,0.255327
857,2016-04-30 01:41:23+00:00,iphone,1099,4280,9,NaN,None,standard_poodle,0.261112
858,2016-04-29 00:21:01+00:00,iphone,2564,6866,12,Colby,None,toy_poodle,0.420463
859,2016-04-28 20:40:11+00:00,iphone,1325,4044,11,NaN,pupper,chow,0.33576100000000003
860,2016-04-28 16:52:08+00:00,iphone,1711,5047,12,Lola,None,boxer,0.599076
861,2016-04-26 15:29:30+00:00,iphone,1253,3618,12,Fred-Rick,None,golden_retriever,0.67575
862,2016-04-26 01:26:53+00:00,iphone,609,2270,11,NaN,doggo,German_short-haired_pointer,0.835491
863,2016-04-25 01:12:38+00:00,iphone,1595,5119,10,Ashleigh,pupper,golden_retriever,0.240695
864,2016-04-24 01:38:33+00:00,iphone,1716,4207,10,Kreggory,None,Border_collie,0.581835
865,2016-04-24 01:24:35+00:00,iphone,539,2577,10,Sarge,None,boxer,0.8262719999999999
866,2016-04-23 22:38:43+00:00,iphone,1487,4060,11,Luther,pupper,Siamese_cat,0.950526
867,2016-04-23 16:34:28+00:00,iphone,1183,3763,12,Sugar,None,Samoyed,0.991772
868,2016-04-23 01:41:59+00:00,iphone,2823,7424,12,Reginald,None,teddy,0.263256
869,2016-04-23 00:41:42+00:00,iphone,854,2926,10,Ivar,None,golden_retriever,0.83939
870,2016-04-21 16:00:57+00:00,iphone,1783,5133,8,Jangle,None,tennis_ball,0.176495
871,2016-04-20 02:30:23+00:00,iphone,1573,4831,12,NaN,None,Labrador_retriever,0.5309149999999999
872,2016-04-17 00:58:53+00:00,iphone,1758,4475,11,Panda,None,Pomeranian,0.99775
873,2016-04-15 15:44:11+00:00,iphone,588,2454,11,Oliver,pupper,Samoyed,0.950053
874,2016-04-15 01:26:47+00:00,iphone,739,3013,12,Archie,None,Chihuahua,0.8964219999999999
875,2016-04-15 00:46:48+00:00,iphone,635,2386,10,Berkeley,None,Newfoundland,0.48997
876,2016-04-14 00:55:25+00:00,iphone,1447,4002,10,NaN,None,Rottweiler,0.990312
877,2016-04-13 23:15:21+00:00,iphone,2407,6163,11,Ralphé,None,Pembroke,0.873977
878,2016-04-13 19:59:42+00:00,iphone,941,2773,10,Derek,pupper,alp,0.320126
879,2016-04-13 01:22:10+00:00,iphone,1080,3732,9,Charleson,None,Mexican_hairless,0.451852
880,2016-04-13 00:17:25+00:00,iphone,1932,4768,11,Neptune,None,Samoyed,0.954517
881,2016-04-12 20:50:42+00:00,iphone,1675,4680,10,NaN,doggo,golden_retriever,0.605304
882,2016-04-12 01:51:36+00:00,iphone,1368,4398,12,Clyde,pupper,home_theater,0.05903260000000001
883,2016-04-11 15:43:12+00:00,iphone,1817,4900,10,Harnold,None,malamute,0.873233
884,2016-04-11 03:33:34+00:00,iphone,716,2706,11,NaN,None,swing,0.171486
885,2016-04-11 01:41:07+00:00,iphone,1186,4301,10,NaN,None,golden_retriever,0.765778
886,2016-04-11 01:13:34+00:00,iphone,914,3326,11,Pippa,None,Dandie_Dinmont,0.224415
887,2016-04-09 23:10:47+00:00,iphone,1686,5082,12,Otis,None,Pembroke,0.7663270000000001
888,2016-04-09 02:47:55+00:00,iphone,7721,18272,10,NaN,None,Pomeranian,0.993718
889,2016-04-09 01:35:37+00:00,iphone,460,2355,11,Carper,None,Labrador_retriever,0.58458
890,2016-04-08 20:46:50+00:00,iphone,971,2370,10,NaN,None,Maltese_dog,0.632289
891,2016-04-08 15:26:28+00:00,iphone,503,2604,9,NaN,None,badger,0.356946
892,2016-04-08 15:05:29+00:00,iphone,1455,4703,13,NaN,None,hammer,0.16986500000000002
893,2016-04-08 01:19:36+00:00,iphone,478,1850,3,Alexanderson,None,Chihuahua,0.354488
894,2016-04-08 00:30:51+00:00,iphone,951,3743,11,Suki,None,malamute,0.370152
895,2016-04-06 22:29:56+00:00,iphone,577,2376,11,Barclay,None,Brittany_spaniel,0.922876
896,2016-04-06 19:04:14+00:00,iphone,1061,2779,10,NaN,pupper,car_mirror,0.819106
897,2016-04-06 02:21:30+00:00,iphone,1774,5595,11,NaN,None,golden_retriever,0.779356
898,2016-04-05 18:41:02+00:00,iphone,807,3055,9,Ebby,None,miniature_pinscher,0.286479
899,2016-04-04 17:53:31+00:00,iphone,1849,6078,12,Flávio (pronounced Baxter),None,golden_retriever,0.983548
900,2016-04-04 15:22:08+00:00,iphone,924,3131,10,Smokey,pupper,Siberian_husky,0.506154
901,2016-04-04 01:41:58+00:00,iphone,1127,4148,10,Link,None,malinois,0.619577
902,2016-04-04 00:55:01+00:00,iphone,1519,7949,11,NaN,None,Pomeranian,0.468751
903,2016-04-02 15:25:47+00:00,iphone,1008,2686,12,Stephanus,None,Yorkshire_terrier,0.43042
904,2016-04-02 01:52:38+00:00,iphone,1830,6565,11,NaN,doggo,golden_retriever,0.638625
905,2016-04-01 15:46:52+00:00,iphone,848,3091,11,Bubbles,None,pug,0.976685
906,2016-04-01 02:51:22+00:00,iphone,1627,4514,10,a taco,None,Dandie_Dinmont,0.740229
907,2016-04-01 00:26:15+00:00,iphone,1247,3782,10,NaN,None,Staffordshire_bullterrier,0.427836
908,2016-03-31 23:22:53+00:00,iphone,1545,4158,12,Zeus,None,golden_retriever,0.990715
909,2016-03-31 02:09:32+00:00,iphone,1505,5296,11,Bertson,None,nail,0.8555520000000001
910,2016-03-31 00:58:29+00:00,iphone,664,2951,10,Oscar,None,West_Highland_white_terrier,0.597111
911,2016-03-30 16:52:36+00:00,iphone,624,2347,10,Nico,None,Chihuahua,0.584026
912,2016-03-30 15:34:51+00:00,iphone,1799,4976,12,Michelangelope,None,Chihuahua,0.956787
913,2016-03-30 02:56:24+00:00,iphone,1178,4008,12,Siba,None,dingo,0.31090300000000004
914,2016-03-30 01:07:18+00:00,iphone,999,3598,9,Calbert,None,Brittany_spaniel,0.944376
915,2016-03-29 23:29:14+00:00,iphone,1355,4011,10,Curtis,None,Great_Pyrenees,0.251516
916,2016-03-29 01:53:39+00:00,iphone,953,3176,4,Benedict,None,meerkat,0.143497
917,2016-03-29 00:12:05+00:00,iphone,888,3507,12,NaN,None,Norfolk_terrier,0.293007
918,2016-03-28 01:10:13+00:00,iphone,702,2938,10,NaN,None,collie,0.176758
919,2016-03-28 00:43:43+00:00,iphone,803,3168,8,Thumas,None,soft-coated_wheaten_terrier,0.751962
920,2016-03-27 22:14:49+00:00,iphone,838,2204,13,NaN,None,pug,0.533967
921,2016-03-27 17:25:54+00:00,iphone,1345,4181,10,NaN,None,Labrador_retriever,0.586951
922,2016-03-27 02:43:58+00:00,iphone,762,3188,12,Kanu,None,Siberian_husky,0.463223
923,2016-03-26 16:15:05+00:00,iphone,1311,4699,12,Piper,None,Brittany_spaniel,0.797936
924,2016-03-25 17:03:49+00:00,iphone,1254,4283,11,NaN,None,Great_Pyrenees,0.720337
925,2016-03-25 01:35:51+00:00,iphone,2753,6982,10,Lance,None,whippet,0.734244
926,2016-03-25 01:29:21+00:00,iphone,1420,4311,10,NaN,None,timber_wolf,0.503788
927,2016-03-24 01:11:29+00:00,iphone,6476,18451,10,Stubert,None,Labrador_retriever,0.8686709999999999
928,2016-03-23 19:09:09+00:00,iphone,4775,11920,10,NaN,None,Great_Pyrenees,0.732043
929,2016-03-23 15:53:42+00:00,iphone,1167,4039,10,NaN,None,Labrador_retriever,0.829058
930,2016-03-23 00:37:48+00:00,iphone,1510,5156,11,Kane,None,ice_bear,0.869477
931,2016-03-22 02:03:52+00:00,iphone,995,3650,10,NaN,None,Labrador_retriever,0.720481
932,2016-03-22 01:45:15+00:00,iphone,855,2849,7,Steven,None,triceratops,0.235373
933,2016-03-22 01:16:55+00:00,iphone,469,3173,11,NaN,None,Shih-Tzu,0.625129
934,2016-03-21 23:55:01+00:00,iphone,600,2176,6,Chester,None,goose,0.214301
935,2016-03-21 17:30:03+00:00,iphone,2222,7784,10,NaN,pupper,espresso,0.4301350000000001
936,2016-03-21 02:38:34+00:00,iphone,958,2748,11,NaN,None,Lakeland_terrier,0.459515
937,2016-03-21 01:54:29+00:00,iphone,3934,8530,10,NaN,None,dingo,0.366875
938,2016-03-20 23:23:54+00:00,iphone,17672,31820,13,NaN,None,brown_bear,0.7132930000000001
939,2016-03-20 20:36:28+00:00,iphone,880,3735,9,Gary,None,llama,0.8567889999999999
940,2016-03-20 01:28:47+00:00,iphone,1091,3516,11,NaN,None,Pembroke,0.7509060000000001
941,2016-03-19 01:54:56+00:00,iphone,589,2902,11,Chuckles,pupper,French_bulldog,0.731405
942,2016-03-19 01:11:29+00:00,iphone,1335,4428,12,NaN,None,malamute,0.28126
943,2016-03-18 15:05:29+00:00,iphone,656,2463,10,Staniel,None,dingo,0.536593
944,2016-03-18 14:19:56+00:00,iphone,512,2601,12,NaN,None,Pembroke,0.803742
945,2016-03-17 22:09:38+00:00,iphone,1790,4386,12,Beemo,None,Pembroke,0.982004
946,2016-03-17 01:55:02+00:00,iphone,503,2089,11,Gunner,None,Shih-Tzu,0.932401
947,2016-03-17 01:11:26+00:00,iphone,1203,4386,11,NaN,None,Old_English_sheepdog,0.586307
948,2016-03-17 00:58:46+00:00,iphone,1074,2320,13,NaN,None,pug,0.415495
949,2016-03-16 17:18:07+00:00,iphone,861,2819,11,Lacy,None,cowboy_hat,0.979053
950,2016-03-16 16:29:35+00:00,iphone,850,2667,8,Tater,None,Pekinese,0.95317
951,2016-03-16 14:54:24+00:00,iphone,1897,5295,11,NaN,pupper,toy_poodle,0.802092
952,2016-03-16 01:46:45+00:00,iphone,1051,3391,12,NaN,None,Pembroke,0.956222
953,2016-03-16 00:37:03+00:00,iphone,98,645,12,NaN,None,bib,0.998814
954,2016-03-15 21:24:41+00:00,iphone,1156,3408,12,NaN,None,Chihuahua,0.945629
955,2016-03-15 02:25:31+00:00,iphone,1155,3447,12,Olaf,None,chow,0.999837
956,2016-03-15 01:48:55+00:00,iphone,1033,3182,12,Cecil,None,golden_retriever,0.790026
957,2016-03-14 23:19:03+00:00,iphone,227,1451,9,Vince,None,cocker_spaniel,0.414982
958,2016-03-14 18:42:20+00:00,iphone,546,2140,10,NaN,None,Maltese_dog,0.780187
959,2016-03-14 16:02:49+00:00,iphone,654,2527,8,Billy,None,Shetland_sheepdog,0.79745
960,2016-03-14 03:50:21+00:00,iphone,549,2339,11,Walker,None,Labrador_retriever,0.271109
961,2016-03-14 02:39:42+00:00,iphone,5558,12102,11,Penny,None,Chihuahua,0.948323
962,2016-03-13 23:24:56+00:00,iphone,397,1968,10,NaN,None,Siberian_husky,0.212957
963,2016-03-13 15:43:18+00:00,iphone,1572,4585,9,Klevin,None,hotdog,0.8265790000000001
964,2016-03-13 02:43:08+00:00,iphone,862,2885,9,NaN,pupper,schipperke,0.74564
965,2016-03-13 01:57:25+00:00,iphone,483,1633,10,NaN,None,Eskimo_dog,0.283945
966,2016-03-13 00:24:26+00:00,iphone,6668,15963,10,Mister,None,golden_retriever,0.976139
967,2016-03-12 19:35:15+00:00,iphone,782,2676,11,Coco,None,Pomeranian,0.933457
968,2016-03-12 17:47:45+00:00,iphone,690,2454,11,Smokey,None,tennis_ball,0.912961
969,2016-03-12 02:28:06+00:00,iphone,652,2465,13,NaN,None,Shih-Tzu,0.218479
970,2016-03-12 01:49:25+00:00,iphone,784,3010,11,Bobble,None,Chihuahua,0.748163
971,2016-03-11 18:18:36+00:00,iphone,1266,3469,10,Oliver,None,pug,0.871283
972,2016-03-11 17:50:48+00:00,iphone,711,2282,11,River,None,muzzle,0.24389
973,2016-03-11 04:35:39+00:00,iphone,1503,4168,10,Jebberson,None,Cardigan,0.350993
974,2016-03-11 03:22:23+00:00,iphone,824,3280,11,NaN,None,French_bulldog,0.710354
975,2016-03-11 02:36:57+00:00,iphone,947,2613,9,Cooper,None,Norwich_terrier,0.264483
976,2016-03-11 01:56:49+00:00,iphone,534,1890,10,Remington,None,Staffordshire_bullterrier,0.5161060000000001
977,2016-03-10 20:26:26+00:00,iphone,1856,4268,13,NaN,None,malinois,0.7864680000000001
978,2016-03-10 18:25:30+00:00,iphone,1088,3036,12,Farfle,None,agama,0.172087
979,2016-03-10 16:42:10+00:00,iphone,928,2612,11,NaN,None,toy_poodle,0.908491
980,2016-03-10 03:55:45+00:00,iphone,922,3174,11,Sadie,None,miniature_pinscher,0.890426
981,2016-03-10 01:35:01+00:00,iphone,588,2413,10,NaN,None,whippet,0.738371
982,2016-03-09 22:24:31+00:00,iphone,957,3296,7,Jiminus,None,bathtub,0.499525
983,2016-03-09 16:56:11+00:00,iphone,6107,16449,12,Harper,None,golden_retriever,0.383223
984,2016-03-09 04:19:44+00:00,iphone,670,2188,4,Keurig,None,ram,0.518215
985,2016-03-09 03:45:22+00:00,iphone,578,2230,11,NaN,pupper,Lakeland_terrier,0.7382770000000001
986,2016-03-09 02:08:59+00:00,iphone,1234,3388,10,NaN,None,Chihuahua,0.888468
987,2016-03-09 01:26:57+00:00,iphone,1049,3176,9,NaN,None,golden_retriever,0.637225
988,2016-03-08 21:23:50+00:00,iphone,613,2402,10,Finnegus,pupper,Bernese_mountain_dog,0.979235
989,2016-03-08 20:09:54+00:00,iphone,755,2701,10,Cassie,None,Blenheim_spaniel,0.370717
990,2016-03-08 04:25:07+00:00,iphone,651,2515,11,NaN,None,Samoyed,0.8973120000000001
991,2016-03-08 03:00:15+00:00,iphone,759,2123,10,Kathmandu,None,pug,0.642426
992,2016-03-08 01:52:18+00:00,iphone,1303,3965,12,Tucker,None,cocker_spaniel,0.559658
993,2016-03-08 01:25:10+00:00,iphone,579,2248,11,Ellie,None,Chihuahua,0.58378
994,2016-03-07 17:58:08+00:00,iphone,562,1988,3,Elliot,None,wild_boar,0.859499
995,2016-03-07 03:24:33+00:00,iphone,942,3200,12,NaN,None,toy_poodle,0.717584
996,2016-03-07 00:57:27+00:00,iphone,1054,2498,9,NaN,None,space_heater,0.137871
997,2016-03-06 21:31:22+00:00,iphone,610,2092,10,NaN,None,four-poster,0.6964229999999999
998,2016-03-06 17:52:42+00:00,iphone,1381,3368,11,"Oliver (pronounced ""Ricardo"")",None,chow,0.541794
999,2016-03-06 16:27:23+00:00,iphone,998,3025,12,NaN,None,golden_retriever,0.7726850000000001
1000,2016-03-06 05:11:12+00:00,iphone,895,3347,12,Koda,None,Tibetan_mastiff,0.956462
1001,2016-03-06 02:46:44+00:00,iphone,7625,20630,12,NaN,pupper,Pembroke,0.6981649999999999
1002,2016-03-06 01:31:11+00:00,iphone,460,1655,11,NaN,None,Border_terrier,0.587101
1003,2016-03-05 23:51:49+00:00,iphone,900,2659,11,Kara,None,papillon,0.743715
1004,2016-03-05 17:16:20+00:00,iphone,1549,4989,7,Dexter,None,Samoyed,0.430418
1005,2016-03-05 04:36:02+00:00,iphone,704,3012,10,Adele,pupper,Staffordshire_bullterrier,0.5877640000000001
1006,2016-03-05 04:17:02+00:00,iphone,861,3087,12,Lucy,None,golden_retriever,0.776346
1007,2016-03-04 23:32:15+00:00,iphone,532,2300,10,NaN,None,collie,0.808276
1008,2016-03-04 16:06:36+00:00,iphone,498,1874,11,NaN,pupper,web_site,0.550294
1009,2016-03-04 03:13:11+00:00,iphone,1106,3081,11,NaN,None,basenji,0.877207
1010,2016-03-03 19:32:29+00:00,iphone,878,2876,12,NaN,None,golden_retriever,0.908784
1011,2016-03-03 17:19:38+00:00,iphone,1558,4281,12,Cooper,None,Great_Pyrenees,0.309106
1012,2016-03-03 16:23:38+00:00,iphone,1614,3687,11,Ambrose,pupper,Chihuahua,0.774792
1013,2016-03-03 03:51:44+00:00,iphone,727,2905,11,Jimothy,None,Chihuahua,0.15795
1014,2016-03-03 02:49:06+00:00,iphone,773,2520,9,Bode,None,Egyptian_cat,0.0905082
1015,2016-03-02 18:48:16+00:00,iphone,501,2078,10,Terrenth,None,collie,0.457672
1016,2016-03-02 16:23:36+00:00,iphone,596,2123,12,Reese,None,Airedale,0.868658
1017,2016-03-02 03:30:25+00:00,iphone,1088,4152,12,NaN,None,Norfolk_terrier,0.689504
1018,2016-03-02 02:43:09+00:00,iphone,515,2178,10,NaN,pupper,pug,0.284428
1019,2016-03-02 01:56:53+00:00,iphone,1462,4917,12,NaN,None,golden_retriever,0.85724
1020,2016-03-02 00:05:17+00:00,iphone,948,2567,7,Chesterson,None,guinea_pig,0.994776
1021,2016-03-01 20:11:59+00:00,iphone,2819,6447,13,NaN,pupper,Siamese_cat,0.202294
1022,2016-03-01 02:53:32+00:00,iphone,973,2824,12,NaN,None,Chihuahua,0.376541
1023,2016-03-01 01:36:14+00:00,iphone,1031,3291,11,NaN,None,Samoyed,0.979206
1024,2016-02-29 17:56:32+00:00,iphone,3428,7743,12,NaN,None,Pembroke,0.980695
1025,2016-02-29 16:47:42+00:00,iphone,338,1528,10,Ralphson,pupper,teddy,0.23337800000000006
1026,2016-02-29 01:17:46+00:00,iphone,552,1800,8,NaN,None,otter,0.945537
1027,2016-02-28 02:50:28+00:00,iphone,441,1788,10,NaN,None,Labrador_retriever,0.990119
1028,2016-02-28 02:29:55+00:00,iphone,1098,3174,10,NaN,None,boxer,0.838994
1029,2016-02-27 17:24:05+00:00,iphone,653,2496,11,Bella,None,window_shade,0.909533
1030,2016-02-27 16:03:45+00:00,iphone,1480,3720,10,NaN,pupper,Pembroke,0.756441
1031,2016-02-27 03:42:44+00:00,iphone,1317,3694,9,NaN,None,miniature_pinscher,0.292866
1032,2016-02-27 02:32:12+00:00,iphone,669,2362,10,NaN,pupper,doormat,0.201058
1033,2016-02-27 00:55:11+00:00,iphone,1106,3402,12,Charlie,None,golden_retriever,0.945664
1034,2016-02-26 23:10:06+00:00,iphone,373,1854,9,Socks,None,Border_collie,0.894842
1035,2016-02-26 17:20:56+00:00,iphone,524,1922,12,NaN,pupper,wool,0.5254340000000001
1036,2016-02-26 04:48:02+00:00,iphone,2977,7181,11,a Butternut Cumberfloof,None,Pembroke,0.778503
1037,2016-02-26 02:20:37+00:00,iphone,12024,25538,10,an East African Chalupa Seal,None,hippopotamus,0.581403
1038,2016-02-25 19:04:13+00:00,iphone,695,2513,6,Chip,None,wallaby,0.41071
1039,2016-02-25 02:42:00+00:00,iphone,1032,3138,11,Lucy,None,golden_retriever,0.514085
1040,2016-02-25 01:47:04+00:00,iphone,541,2127,10,NaN,None,bloodhound,0.381227
1041,2016-02-24 20:56:55+00:00,iphone,3323,11878,11,Sansa,pupper,kelpie,0.219179
1042,2016-02-24 17:04:07+00:00,iphone,923,2798,12,a Wild Tuscan Poofwiggle,None,Pomeranian,0.714367
1043,2016-02-24 02:36:23+00:00,iphone,1010,3181,12,NaN,None,West_Highland_white_terrier,0.769159
1044,2016-02-23 23:39:59+00:00,iphone,745,2399,11,NaN,None,Boston_bull,0.697303
1045,2016-02-23 04:06:20+00:00,iphone,951,3339,12,Fiji,None,Pomeranian,0.491022
1046,2016-02-23 02:12:47+00:00,iphone,990,3734,11,NaN,None,toy_poodle,0.33170700000000003
1047,2016-02-22 21:59:57+00:00,iphone,1340,3442,11,Bilbo,None,French_bulldog,0.902856
1048,2016-02-22 02:57:08+00:00,iphone,436,2037,10,Coopson,None,Chihuahua,0.993661
1049,2016-02-22 00:53:31+00:00,iphone,899,2733,9,Yoda,None,Yorkshire_terrier,0.90799
1050,2016-02-21 23:13:01+00:00,iphone,587,2583,10,NaN,pupper,Border_collie,0.280893
1051,2016-02-21 01:19:47+00:00,iphone,4912,11839,12,NaN,None,Chihuahua,0.615163
1052,2016-02-20 03:51:05+00:00,iphone,547,2154,11,Chet,None,white_wolf,0.16656300000000002
1053,2016-02-20 02:06:50+00:00,iphone,604,2521,12,NaN,pupper,kuvasz,0.8058569999999999
1054,2016-02-20 01:00:55+00:00,iphone,482,2385,10,NaN,None,Rhodesian_ridgeback,0.252514
1055,2016-02-19 21:39:54+00:00,iphone,903,2365,7,Daniel,None,tailed_frog,0.652712
1056,2016-02-19 18:24:26+00:00,iphone,8958,22139,11,NaN,None,Great_Pyrenees,0.481333
1057,2016-02-19 03:11:35+00:00,iphone,770,2534,10,Vincent,None,American_Staffordshire_terrier,0.569501
1058,2016-02-19 02:20:14+00:00,iphone,549,2225,12,Kaia,None,bath_towel,0.449684
1059,2016-02-18 23:28:52+00:00,iphone,1716,3997,6,Murphy,None,hamster,0.678651
1060,2016-02-18 03:58:39+00:00,iphone,705,2559,10,Dotsy,None,beagle,0.16258499999999998
1061,2016-02-18 02:54:41+00:00,iphone,647,2176,11,NaN,pupper,tennis_ball,0.328236
1062,2016-02-18 02:24:13+00:00,iphone,2614,7295,10,NaN,pupper,golden_retriever,0.53246
1063,2016-02-17 21:02:13+00:00,iphone,664,2568,6,Eazy-E,None,hummingbird,0.180998
1064,2016-02-17 18:49:22+00:00,iphone,568,2015,10,Coops,None,West_Highland_white_terrier,0.726571
1065,2016-02-17 17:01:14+00:00,iphone,1293,3209,9,Thumas,None,Chihuahua,0.369488
1066,2016-02-17 03:45:29+00:00,iphone,917,2950,11,Cooper,pupper,golden_retriever,0.808978
1067,2016-02-17 02:54:04+00:00,iphone,494,2167,12,NaN,None,Border_terrier,0.35506
1068,2016-02-17 02:17:19+00:00,iphone,1193,2656,10,NaN,None,malinois,0.706038
1069,2016-02-17 02:02:25+00:00,iphone,581,1903,11,NaN,None,Dandie_Dinmont,0.271683
1070,2016-02-16 20:28:06+00:00,iphone,4439,9996,5,Dave,None,hippopotamus,0.982269
1071,2016-02-16 04:15:05+00:00,iphone,2530,5778,12,Archie,None,Pembroke,0.9694
1072,2016-02-16 03:25:58+00:00,iphone,495,2108,12,NaN,pupper,golden_retriever,0.836572
1073,2016-02-16 02:42:52+00:00,iphone,310,1317,10,NaN,None,pug,0.99786
1074,2016-02-16 02:04:04+00:00,iphone,607,2028,11,NaN,None,Samoyed,0.517479
1075,2016-02-15 23:13:03+00:00,iphone,424,1840,11,NaN,None,cairn,0.337557
1076,2016-02-15 20:04:36+00:00,iphone,834,3065,10,NaN,None,Labrador_retriever,0.309696
1077,2016-02-15 04:31:20+00:00,iphone,606,2186,3,Charl,None,mousetrap,0.456186
1078,2016-02-15 03:55:41+00:00,iphone,626,2377,8,NaN,None,schipperke,0.667324
1079,2016-02-15 03:27:04+00:00,iphone,1149,2888,12,NaN,None,Shih-Tzu,0.599587
1080,2016-02-15 01:05:02+00:00,iphone,1163,2533,13,NaN,pupper,Chihuahua,0.222943
1081,2016-02-14 21:55:47+00:00,iphone,940,3246,13,Oliver,None,Norfolk_terrier,0.24634
1082,2016-02-14 19:35:46+00:00,iphone,882,2603,11,NaN,None,Italian_greyhound,0.382378
1083,2016-02-14 16:33:40+00:00,iphone,601,2466,10,NaN,None,German_short-haired_pointer,0.983131
1084,2016-02-14 03:29:49+00:00,iphone,656,2397,10,Cuddles,None,Samoyed,0.329895
1085,2016-02-14 03:01:06+00:00,iphone,361,1412,7,Rusty,None,Brittany_spaniel,0.931963
1086,2016-02-13 22:29:29+00:00,iphone,331,1257,12,NaN,None,Samoyed,0.15846400000000002
1087,2016-02-13 16:50:04+00:00,iphone,602,2250,9,Claude,None,French_bulldog,0.998544
1088,2016-02-13 03:59:01+00:00,iphone,431,1797,10,Jessiga,None,pug,0.990191
1089,2016-02-13 03:05:01+00:00,iphone,931,2204,11,Maximus,None,boxer,0.8830479999999999
1090,2016-02-12 21:49:15+00:00,iphone,1929,4637,11,Franklin,None,Italian_greyhound,0.107948
1091,2016-02-12 17:22:12+00:00,iphone,5767,16284,9,NaN,None,Labrador_retriever,0.64369
1092,2016-02-12 16:16:41+00:00,iphone,715,2732,10,Lily,None,Chesapeake_Bay_retriever,0.351868
1093,2016-02-12 04:07:53+00:00,iphone,326,1478,11,NaN,None,Staffordshire_bullterrier,0.280222
1094,2016-02-12 03:47:39+00:00,iphone,1248,3190,11,Doug,None,Pembroke,0.984783
1095,2016-02-12 00:39:39+00:00,iphone,653,2325,10,Cassie,None,Great_Dane,0.126924
1096,2016-02-11 20:34:41+00:00,iphone,1125,2931,10,Carter,None,washbasin,0.176423
1097,2016-02-11 03:02:54+00:00,iphone,979,3058,11,NaN,pupper,Lhasa,0.521931
1098,2016-02-11 01:42:02+00:00,iphone,1222,2925,11,NaN,pupper,Shetland_sheepdog,0.621668
1099,2016-02-11 00:18:49+00:00,iphone,484,1982,8,Ole,None,Siamese_cat,0.256698
1100,2016-02-10 18:11:03+00:00,iphone,643,2347,11,NaN,None,bath_towel,0.110587
1101,2016-02-10 04:06:43+00:00,iphone,1819,4571,10,Bentley,None,toy_poodle,0.880014
1102,2016-02-10 03:05:46+00:00,iphone,1116,2981,10,NaN,None,Great_Dane,0.173989
1103,2016-02-10 02:14:42+00:00,iphone,644,2455,10,Oakley,None,grey_fox,0.236031
1104,2016-02-09 03:35:31+00:00,iphone,991,3073,12,Rosie,None,Chihuahua,0.297735
1105,2016-02-09 03:14:25+00:00,iphone,661,2270,9,NaN,None,Appenzeller,0.665628
